Index,Verb Number,Person,Tense,Cherokee,English,Tone,Kirk Verb (Cherokee),Kirk Verb (English),CED (Cherokee),CED (English),CED Sentence (Cherokee),CED Sentence (English),CED Index,CED Link,screenshot name,tags,Is_Dupe,Dupes,weird things
7805,334,Third Person Singular,Infinitive,wuhyanhdi,For her to get something %(alive)%,a¹hya.²ni.³ha,Wahyaniha,Get (living),ahyaniha,"1. he's calling him, inviting him. 2. he's receiving, getting him",Wahga uhyona gvhdi *ahyaniha* gihli. Hadlv *hiyanvhe* hia gihli?,*He's calling* the dog with a cow horn. Where *did you get* this dog?,420,https://cherokeedictionary.net/share/72403,_get_living.PNG,first100 P_3s Infinitive hasCED classificatory,,,
7806,334,Third Person Plural,Present Tense,wanihyaniha,They are getting something %(alive)%,a¹hya.²ni.³ha,Wahyaniha,Get (living),ahyaniha,"1. he's calling him, inviting him. 2. he's receiving, getting him",Wahga uhyona gvhdi *ahyaniha* gihli. Hadlv *hiyanvhe* hia gihli?,*He's calling* the dog with a cow horn. Where *did you get* this dog?,420,https://cherokeedictionary.net/share/72403,_get_living.PNG,first100 P_3p PresentTense hasCED classificatory,,,
7807,334,Third Person Plural,Habitual Tense,wanihyanisgo'i,They get something %(alive)% (habitually),a¹hya.²ni.³ha,Wahyaniha,Get (living),ahyaniha,"1. he's calling him, inviting him. 2. he's receiving, getting him",Wahga uhyona gvhdi *ahyaniha* gihli. Hadlv *hiyanvhe* hia gihli?,*He's calling* the dog with a cow horn. Where *did you get* this dog?,420,https://cherokeedictionary.net/share/72403,_get_living.PNG,first100 P_3p HabitualTense hasCED classificatory,,,
7808,334,Third Person Plural,Completive Past,wunihyanvhv'i,They got something %(alive)%,a¹hya.²ni.³ha,Wahyaniha,Get (living),ahyaniha,"1. he's calling him, inviting him. 2. he's receiving, getting him",Wahga uhyona gvhdi *ahyaniha* gihli. Hadlv *hiyanvhe* hia gihli?,*He's calling* the dog with a cow horn. Where *did you get* this dog?,420,https://cherokeedictionary.net/share/72403,_get_living.PNG,first100 P_3p CompletivePast hasCED classificatory accelerated_2,,,
7809,334,Third Person Plural,Immediate,waniyana,They just got something %(alive)%,a¹hya.²ni.³ha,Wahyaniha,Get (living),ahyaniha,"1. he's calling him, inviting him. 2. he's receiving, getting him",Wahga uhyona gvhdi *ahyaniha* gihli. Hadlv *hiyanvhe* hia gihli?,*He's calling* the dog with a cow horn. Where *did you get* this dog?,420,https://cherokeedictionary.net/share/72403,_get_living.PNG,first100 P_3p Immediate hasCED classificatory,,,
7810,334,Third Person Plural,Infinitive,wunihyanhdi,For them to get something %(alive)%,a¹hya.²ni.³ha,Wahyaniha,Get (living),ahyaniha,"1. he's calling him, inviting him. 2. he's receiving, getting him",Wahga uhyona gvhdi *ahyaniha* gihli. Hadlv *hiyanvhe* hia gihli?,*He's calling* the dog with a cow horn. Where *did you get* this dog?,420,https://cherokeedictionary.net/share/72403,_get_living.PNG,first100 P_3p Infinitive hasCED classificatory,,,
7811,335,First Person Singular,Present Tense,wijigi'a,I am getting something %(solid)%,a¹gi³?a,Wagi'a,Get (neutral),agia,1. he's picking it up  2. he's getting it,Adel ugoha gadohi ahv *ugisvi*. Tali ijudetiyvda iyudali ije dagwalela *agisgoi*.,"When he saw money on the ground, *he picked it up*. Every two years *he gets* a new car.",332,https://cherokeedictionary.net/share/72314,_get_neutral.PNG,first100 P_1s PresentTense hasCED classificatory,,,
7812,335,First Person Singular,Habitual Tense,wijisgo'i,I get something %(solid)% (habitually),a¹gi³?a,Wagi'a,Get (neutral),agia,1. he's picking it up  2. he's getting it,Adel ugoha gadohi ahv *ugisvi*. Tali ijudetiyvda iyudali ije dagwalela *agisgoi*.,"When he saw money on the ground, *he picked it up*. Every two years *he gets* a new car.",332,https://cherokeedictionary.net/share/72314,_get_neutral.PNG,first100 P_1s HabitualTense hasCED classificatory,,,
7813,335,First Person Singular,Completive Past,wagigisv'i,I got something %(solid)%,a¹gi³?a,Wagi'a,Get (neutral),agia,1. he's picking it up  2. he's getting it,Adel ugoha gadohi ahv *ugisvi*. Tali ijudetiyvda iyudali ije dagwalela *agisgoi*.,"When he saw money on the ground, *he picked it up*. Every two years *he gets* a new car.",332,https://cherokeedictionary.net/share/72314,_get_neutral.PNG,first100 P_1s CompletivePast hasCED classificatory,,,
7814,335,First Person Singular,Immediate,wijigi,I just got something %(solid)%,a¹gi³?a,Wagi'a,Get (neutral),agia,1. he's picking it up  2. he's getting it,Adel ugoha gadohi ahv *ugisvi*. Tali ijudetiyvda iyudali ije dagwalela *agisgoi*.,"When he saw money on the ground, *he picked it up*. Every two years *he gets* a new car.",332,https://cherokeedictionary.net/share/72314,_get_neutral.PNG,first100 P_1s Immediate hasCED classificatory accelerated_2,2,I just got something %(solid)%@I just picked it up %(solid)%;I just put it up %(solid)%,
7815,335,First Person Singular,Infinitive,wagigisdi,For me to get something %(solid)%,a¹gi³?a,Wagi'a,Get (neutral),agia,1. he's picking it up  2. he's getting it,Adel ugoha gadohi ahv *ugisvi*. Tali ijudetiyvda iyudali ije dagwalela *agisgoi*.,"When he saw money on the ground, *he picked it up*. Every two years *he gets* a new car.",332,https://cherokeedictionary.net/share/72314,_get_neutral.PNG,first100 P_1s Infinitive hasCED classificatory,,,
7816,335,Second Person Singular,Present Tense,hwigi'a,You are getting something %(solid)%,a¹gi³?a,Wagi'a,Get (neutral),agia,1. he's picking it up  2. he's getting it,Adel ugoha gadohi ahv *ugisvi*. Tali ijudetiyvda iyudali ije dagwalela *agisgoi*.,"When he saw money on the ground, *he picked it up*. Every two years *he gets* a new car.",332,https://cherokeedictionary.net/share/72314,_get_neutral.PNG,first100 P_2s PresentTense hasCED classificatory accelerated_2,,,
7817,335,Second Person Singular,Habitual Tense,hwigisgo'i,You get something %(solid)% (habitually),a¹gi³?a,Wagi'a,Get (neutral),agia,1. he's picking it up  2. he's getting it,Adel ugoha gadohi ahv *ugisvi*. Tali ijudetiyvda iyudali ije dagwalela *agisgoi*.,"When he saw money on the ground, *he picked it up*. Every two years *he gets* a new car.",332,https://cherokeedictionary.net/share/72314,_get_neutral.PNG,first100 P_2s HabitualTense hasCED classificatory,,,
7818,335,Second Person Singular,Completive Past,wijagisv'i,You got something %(solid)%,a¹gi³?a,Wagi'a,Get (neutral),agia,1. he's picking it up  2. he's getting it,Adel ugoha gadohi ahv *ugisvi*. Tali ijudetiyvda iyudali ije dagwalela *agisgoi*.,"When he saw money on the ground, *he picked it up*. Every two years *he gets* a new car.",332,https://cherokeedictionary.net/share/72314,_get_neutral.PNG,first100 P_2s CompletivePast hasCED classificatory,,,
7819,335,Second Person Singular,Immediate,hwigi,You just got something %(solid)%,a¹gi³?a,Wagi'a,Get (neutral),agia,1. he's picking it up  2. he's getting it,Adel ugoha gadohi ahv *ugisvi*. Tali ijudetiyvda iyudali ije dagwalela *agisgoi*.,"When he saw money on the ground, *he picked it up*. Every two years *he gets* a new car.",332,https://cherokeedictionary.net/share/72314,_get_neutral.PNG,first100 P_2s Immediate hasCED classificatory,2,You just got something %(solid)%@You just picked it up %(solid)%;You just put it up %(solid)%,
7820,335,Second Person Singular,Infinitive,wijagisdi,For you to get something %(solid)%,a¹gi³?a,Wagi'a,Get (neutral),agia,1. he's picking it up  2. he's getting it,Adel ugoha gadohi ahv *ugisvi*. Tali ijudetiyvda iyudali ije dagwalela *agisgoi*.,"When he saw money on the ground, *he picked it up*. Every two years *he gets* a new car.",332,https://cherokeedictionary.net/share/72314,_get_neutral.PNG,first100 P_2s Infinitive hasCED classificatory accelerated_2,,,
7821,335,Third Person Singular,Present Tense,wagi'a,She is getting something %(solid)%,a¹gi³?a,Wagi'a,Get (neutral),agia,1. he's picking it up  2. he's getting it,Adel ugoha gadohi ahv *ugisvi*. Tali ijudetiyvda iyudali ije dagwalela *agisgoi*.,"When he saw money on the ground, *he picked it up*. Every two years *he gets* a new car.",332,https://cherokeedictionary.net/share/72314,_get_neutral.PNG,first100 P_3s PresentTense hasCED accelerated_1 classificatory,,,
7822,335,Third Person Singular,Habitual Tense,wagisgo'i,She gets something %(solid)% (habitually),a¹gi³?a,Wagi'a,Get (neutral),agia,1. he's picking it up  2. he's getting it,Adel ugoha gadohi ahv *ugisvi*. Tali ijudetiyvda iyudali ije dagwalela *agisgoi*.,"When he saw money on the ground, *he picked it up*. Every two years *he gets* a new car.",332,https://cherokeedictionary.net/share/72314,_get_neutral.PNG,first100 P_3s HabitualTense hasCED classificatory accelerated_2,,,
7823,335,Third Person Singular,Completive Past,wugisv'i,She got something %(solid)%,a¹gi³?a,Wagi'a,Get (neutral),agia,1. he's picking it up  2. he's getting it,Adel ugoha gadohi ahv *ugisvi*. Tali ijudetiyvda iyudali ije dagwalela *agisgoi*.,"When he saw money on the ground, *he picked it up*. Every two years *he gets* a new car.",332,https://cherokeedictionary.net/share/72314,_get_neutral.PNG,first100 P_3s CompletivePast hasCED classificatory,,,
7824,335,Third Person Singular,Immediate,wagi,She just got something %(solid)%,a¹gi³?a,Wagi'a,Get (neutral),agia,1. he's picking it up  2. he's getting it,Adel ugoha gadohi ahv *ugisvi*. Tali ijudetiyvda iyudali ije dagwalela *agisgoi*.,"When he saw money on the ground, *he picked it up*. Every two years *he gets* a new car.",332,https://cherokeedictionary.net/share/72314,_get_neutral.PNG,first100 P_3s Immediate hasCED classificatory,2,She just got something %(solid)%@She just picked it up %(solid)%;She just put it up %(solid)%,
7825,335,Third Person Singular,Infinitive,wugisdi,For her to get something %(solid)%,a¹gi³?a,Wagi'a,Get (neutral),agia,1. he's picking it up  2. he's getting it,Adel ugoha gadohi ahv *ugisvi*. Tali ijudetiyvda iyudali ije dagwalela *agisgoi*.,"When he saw money on the ground, *he picked it up*. Every two years *he gets* a new car.",332,https://cherokeedictionary.net/share/72314,_get_neutral.PNG,first100 P_3s Infinitive hasCED classificatory,,,
7826,335,Third Person Plural,Present Tense,wanigi'a,They are getting something %(solid)%,a¹gi³?a,Wagi'a,Get (neutral),agia,1. he's picking it up  2. he's getting it,Adel ugoha gadohi ahv *ugisvi*. Tali ijudetiyvda iyudali ije dagwalela *agisgoi*.,"When he saw money on the ground, *he picked it up*. Every two years *he gets* a new car.",332,https://cherokeedictionary.net/share/72314,_get_neutral.PNG,first100 P_3p PresentTense hasCED classificatory,,,
7827,335,Third Person Plural,Habitual Tense,wanigisgo'i,They get something %(solid)% (habitually),a¹gi³?a,Wagi'a,Get (neutral),agia,1. he's picking it up  2. he's getting it,Adel ugoha gadohi ahv *ugisvi*. Tali ijudetiyvda iyudali ije dagwalela *agisgoi*.,"When he saw money on the ground, *he picked it up*. Every two years *he gets* a new car.",332,https://cherokeedictionary.net/share/72314,_get_neutral.PNG,first100 P_3p HabitualTense hasCED classificatory,,,
7828,335,Third Person Plural,Completive Past,wunigisv'i,They got something %(solid)%,a¹gi³?a,Wagi'a,Get (neutral),agia,1. he's picking it up  2. he's getting it,Adel ugoha gadohi ahv *ugisvi*. Tali ijudetiyvda iyudali ije dagwalela *agisgoi*.,"When he saw money on the ground, *he picked it up*. Every two years *he gets* a new car.",332,https://cherokeedictionary.net/share/72314,_get_neutral.PNG,first100 P_3p CompletivePast hasCED classificatory accelerated_2,,,
7829,335,Third Person Plural,Immediate,wanigi,They just got something %(solid)%,a¹gi³?a,Wagi'a,Get (neutral),agia,1. he's picking it up  2. he's getting it,Adel ugoha gadohi ahv *ugisvi*. Tali ijudetiyvda iyudali ije dagwalela *agisgoi*.,"When he saw money on the ground, *he picked it up*. Every two years *he gets* a new car.",332,https://cherokeedictionary.net/share/72314,_get_neutral.PNG,first100 P_3p Immediate hasCED classificatory,2,They just got something %(solid)%@They just picked it up %(solid)%;They just put it up %(solid)%,
7830,335,Third Person Plural,Infinitive,wunigisdi,For them to get something %(solid)%,a¹gi³?a,Wagi'a,Get (neutral),agia,1. he's picking it up  2. he's getting it,Adel ugoha gadohi ahv *ugisvi*. Tali ijudetiyvda iyudali ije dagwalela *agisgoi*.,"When he saw money on the ground, *he picked it up*. Every two years *he gets* a new car.",332,https://cherokeedictionary.net/share/72314,_get_neutral.PNG,first100 P_3p Infinitive hasCED classificatory,,,
7831,336,First Person Singular,Present Tense,wijiyi'a,I am getting something %(long)%,a¹yi.³ha,Wayiha,Get (long),ayiha,"1. he's getting a long object., 2. he's picking up a long object",Hisgi dije digohwelodi *duyvhv* didananvi. Eladi *waya* digohwelodi.,*He got* five new pencils from the store. *She picked up* a pencil from the ground.,720,https://cherokeedictionary.net/share/72708,_get_long.PNG,first100 P_1s PresentTense hasCED classificatory accelerated_2,,,
7832,336,First Person Singular,Habitual Tense,wijiyisgo'i,I get something %(long)% (habitually),a¹yi.³ha,Wayiha,Get (long),ayiha,"1. he's getting a long object., 2. he's picking up a long object",Hisgi dije digohwelodi *duyvhv* didananvi. Eladi *waya* digohwelodi.,*He got* five new pencils from the store. *She picked up* a pencil from the ground.,720,https://cherokeedictionary.net/share/72708,_get_long.PNG,first100 P_1s HabitualTense hasCED classificatory,,,
7833,336,First Person Singular,Completive Past,wagiyvhv'i,I got something %(long)%,a¹yi.³ha,Wayiha,Get (long),ayiha,"1. he's getting a long object., 2. he's picking up a long object",Hisgi dije digohwelodi *duyvhv* didananvi. Eladi *waya* digohwelodi.,*He got* five new pencils from the store. *She picked up* a pencil from the ground.,720,https://cherokeedictionary.net/share/72708,_get_long.PNG,first100 P_1s CompletivePast hasCED classificatory,,,
7834,336,First Person Singular,Immediate,wijiya,I just got something %(long)%,a¹yi.³ha,Wayiha,Get (long),ayiha,"1. he's getting a long object., 2. he's picking up a long object",Hisgi dije digohwelodi *duyvhv* didananvi. Eladi *waya* digohwelodi.,*He got* five new pencils from the store. *She picked up* a pencil from the ground.,720,https://cherokeedictionary.net/share/72708,_get_long.PNG,first100 P_1s Immediate hasCED classificatory,2,I just got something %(long)%@I just picked it up %(long)%;I just put it up %(long)%,
7835,336,First Person Singular,Infinitive,wagiyhdi,For me to get something %(long)%,a¹yi.³ha,Wayiha,Get (long),ayiha,"1. he's getting a long object., 2. he's picking up a long object",Hisgi dije digohwelodi *duyvhv* didananvi. Eladi *waya* digohwelodi.,*He got* five new pencils from the store. *She picked up* a pencil from the ground.,720,https://cherokeedictionary.net/share/72708,_get_long.PNG,first100 P_1s Infinitive hasCED classificatory accelerated_2,,,
7836,336,Second Person Singular,Present Tense,hwiyiha,You are getting something %(long)%,a¹yi.³ha,Wayiha,Get (long),ayiha,"1. he's getting a long object., 2. he's picking up a long object",Hisgi dije digohwelodi *duyvhv* didananvi. Eladi *waya* digohwelodi.,*He got* five new pencils from the store. *She picked up* a pencil from the ground.,720,https://cherokeedictionary.net/share/72708,_get_long.PNG,first100 P_2s PresentTense hasCED classificatory,,,
7837,336,Second Person Singular,Habitual Tense,hwiyisgo'i,You get something %(long)% (habitually),a¹yi.³ha,Wayiha,Get (long),ayiha,"1. he's getting a long object., 2. he's picking up a long object",Hisgi dije digohwelodi *duyvhv* didananvi. Eladi *waya* digohwelodi.,*He got* five new pencils from the store. *She picked up* a pencil from the ground.,720,https://cherokeedictionary.net/share/72708,_get_long.PNG,first100 P_2s HabitualTense hasCED classificatory accelerated_2,,,
7838,336,Second Person Singular,Completive Past,wijayvhv'i,You got something %(long)%,a¹yi.³ha,Wayiha,Get (long),ayiha,"1. he's getting a long object., 2. he's picking up a long object",Hisgi dije digohwelodi *duyvhv* didananvi. Eladi *waya* digohwelodi.,*He got* five new pencils from the store. *She picked up* a pencil from the ground.,720,https://cherokeedictionary.net/share/72708,_get_long.PNG,first100 P_2s CompletivePast hasCED classificatory,,,
7839,336,Second Person Singular,Immediate,hwiya,You just got something %(long)%,a¹yi.³ha,Wayiha,Get (long),ayiha,"1. he's getting a long object., 2. he's picking up a long object",Hisgi dije digohwelodi *duyvhv* didananvi. Eladi *waya* digohwelodi.,*He got* five new pencils from the store. *She picked up* a pencil from the ground.,720,https://cherokeedictionary.net/share/72708,_get_long.PNG,first100 P_2s Immediate hasCED classificatory,2,You just got something %(long)%@You just picked it up %(long)%;You just put it up %(long)%,
7840,336,Second Person Singular,Infinitive,wijayhdi,For you to get something %(long)%,a¹yi.³ha,Wayiha,Get (long),ayiha,"1. he's getting a long object., 2. he's picking up a long object",Hisgi dije digohwelodi *duyvhv* didananvi. Eladi *waya* digohwelodi.,*He got* five new pencils from the store. *She picked up* a pencil from the ground.,720,https://cherokeedictionary.net/share/72708,_get_long.PNG,first100 P_2s Infinitive hasCED classificatory,,,
7841,336,Third Person Singular,Present Tense,wayiha,She is getting something %(long)%,a¹yi.³ha,Wayiha,Get (long),ayiha,"1. he's getting a long object., 2. he's picking up a long object",Hisgi dije digohwelodi *duyvhv* didananvi. Eladi *waya* digohwelodi.,*He got* five new pencils from the store. *She picked up* a pencil from the ground.,720,https://cherokeedictionary.net/share/72708,_get_long.PNG,first100 P_3s PresentTense hasCED accelerated_1 classificatory,,,
7842,336,Third Person Singular,Habitual Tense,wayisgo'i,She gets something %(long)% (habitually),a¹yi.³ha,Wayiha,Get (long),ayiha,"1. he's getting a long object., 2. he's picking up a long object",Hisgi dije digohwelodi *duyvhv* didananvi. Eladi *waya* digohwelodi.,*He got* five new pencils from the store. *She picked up* a pencil from the ground.,720,https://cherokeedictionary.net/share/72708,_get_long.PNG,first100 P_3s HabitualTense hasCED classificatory,,,
7843,336,Third Person Singular,Completive Past,wuyvhv'i,She got something %(long)%,a¹yi.³ha,Wayiha,Get (long),ayiha,"1. he's getting a long object., 2. he's picking up a long object",Hisgi dije digohwelodi *duyvhv* didananvi. Eladi *waya* digohwelodi.,*He got* five new pencils from the store. *She picked up* a pencil from the ground.,720,https://cherokeedictionary.net/share/72708,_get_long.PNG,first100 P_3s CompletivePast hasCED classificatory accelerated_2,,,
7844,336,Third Person Singular,Immediate,waya,She just got something %(long)%,a¹yi.³ha,Wayiha,Get (long),ayiha,"1. he's getting a long object., 2. he's picking up a long object",Hisgi dije digohwelodi *duyvhv* didananvi. Eladi *waya* digohwelodi.,*He got* five new pencils from the store. *She picked up* a pencil from the ground.,720,https://cherokeedictionary.net/share/72708,_get_long.PNG,first100 P_3s Immediate hasCED classificatory,3,She just got something %(long)%@She just picked it up %(long)%;She just put it up %(long)%@She just received something %(long)%,
7845,336,Third Person Singular,Infinitive,wuyhdi,For her to get something %(long)%,a¹yi.³ha,Wayiha,Get (long),ayiha,"1. he's getting a long object., 2. he's picking up a long object",Hisgi dije digohwelodi *duyvhv* didananvi. Eladi *waya* digohwelodi.,*He got* five new pencils from the store. *She picked up* a pencil from the ground.,720,https://cherokeedictionary.net/share/72708,_get_long.PNG,first100 P_3s Infinitive hasCED classificatory,,,
7846,336,Third Person Plural,Present Tense,waniyiha,They are getting something %(long)%,a¹yi.³ha,Wayiha,Get (long),ayiha,"1. he's getting a long object., 2. he's picking up a long object",Hisgi dije digohwelodi *duyvhv* didananvi. Eladi *waya* digohwelodi.,*He got* five new pencils from the store. *She picked up* a pencil from the ground.,720,https://cherokeedictionary.net/share/72708,_get_long.PNG,first100 P_3p PresentTense hasCED classificatory,,,
7847,336,Third Person Plural,Habitual Tense,waniyisgo'i,They get something %(long)% (habitually),a¹yi.³ha,Wayiha,Get (long),ayiha,"1. he's getting a long object., 2. he's picking up a long object",Hisgi dije digohwelodi *duyvhv* didananvi. Eladi *waya* digohwelodi.,*He got* five new pencils from the store. *She picked up* a pencil from the ground.,720,https://cherokeedictionary.net/share/72708,_get_long.PNG,first100 P_3p HabitualTense hasCED classificatory,,,
7848,336,Third Person Plural,Completive Past,wuniyvhv'i,They got something %(long)%,a¹yi.³ha,Wayiha,Get (long),ayiha,"1. he's getting a long object., 2. he's picking up a long object",Hisgi dije digohwelodi *duyvhv* didananvi. Eladi *waya* digohwelodi.,*He got* five new pencils from the store. *She picked up* a pencil from the ground.,720,https://cherokeedictionary.net/share/72708,_get_long.PNG,first100 P_3p CompletivePast hasCED classificatory,,,
7849,336,Third Person Plural,Immediate,waniya,They just got something %(long)%,a¹yi.³ha,Wayiha,Get (long),ayiha,"1. he's getting a long object., 2. he's picking up a long object",Hisgi dije digohwelodi *duyvhv* didananvi. Eladi *waya* digohwelodi.,*He got* five new pencils from the store. *She picked up* a pencil from the ground.,720,https://cherokeedictionary.net/share/72708,_get_long.PNG,first100 P_3p Immediate hasCED classificatory accelerated_2,3,They just got something %(long)%@They just picked it up %(long)%;They just put it up %(long)%@They just received something %(long)%,
7850,336,Third Person Plural,Infinitive,wuniyhdi,For them to get something %(long)%,a¹yi.³ha,Wayiha,Get (long),ayiha,"1. he's getting a long object., 2. he's picking up a long object",Hisgi dije digohwelodi *duyvhv* didananvi. Eladi *waya* digohwelodi.,*He got* five new pencils from the store. *She picked up* a pencil from the ground.,720,https://cherokeedictionary.net/share/72708,_get_long.PNG,first100 P_3p Infinitive hasCED classificatory,,,
7851,337,First Person Singular,Present Tense,wijine'a,I am getting something %(flexible)%,ga.²ne³?a,Wigane'a,Get (flexible),ganea,1. he's getting a flexible object  2. he's picking up a flexible object,Hadlv *janese* jalsdulo?,Where *did you get* your cap?,1098,https://cherokeedictionary.net/share/73101,_get_flexible.PNG,first100 P_1s PresentTense hasCED classificatory,,,
7852,337,First Person Singular,Habitual Tense,wijinesgo'i,I get something %(flexible)% (habitually),ga.²ne³?a,Wigane'a,Get (flexible),ganea,1. he's getting a flexible object  2. he's picking up a flexible object,Hadlv *janese* jalsdulo?,Where *did you get* your cap?,1098,https://cherokeedictionary.net/share/73101,_get_flexible.PNG,first100 P_1s HabitualTense hasCED classificatory,,,
7853,337,First Person Singular,Completive Past,waginesv'i,I got something %(flexible)%,ga.²ne³?a,Wigane'a,Get (flexible),ganea,1. he's getting a flexible object  2. he's picking up a flexible object,Hadlv *janese* jalsdulo?,Where *did you get* your cap?,1098,https://cherokeedictionary.net/share/73101,_get_flexible.PNG,first100 P_1s CompletivePast hasCED classificatory accelerated_2,,,
7854,337,First Person Singular,Immediate,wijinagi,I just got something %(flexible)%,ga.²ne³?a,Wigane'a,Get (flexible),ganea,1. he's getting a flexible object  2. he's picking up a flexible object,Hadlv *janese* jalsdulo?,Where *did you get* your cap?,1098,https://cherokeedictionary.net/share/73101,_get_flexible.PNG,first100 P_1s Immediate hasCED classificatory,2,I just got something %(flexible)%@I just picked it up %(flexible)%;I just put it up %(flexible)%,
7855,337,First Person Singular,Infinitive,waginesdi,For me to get something %(flexible)%,ga.²ne³?a,Wigane'a,Get (flexible),ganea,1. he's getting a flexible object  2. he's picking up a flexible object,Hadlv *janese* jalsdulo?,Where *did you get* your cap?,1098,https://cherokeedictionary.net/share/73101,_get_flexible.PNG,first100 P_1s Infinitive hasCED classificatory,,,
7856,337,Second Person Singular,Present Tense,hwine'a,You are getting something %(flexible)%,ga.²ne³?a,Wigane'a,Get (flexible),ganea,1. he's getting a flexible object  2. he's picking up a flexible object,Hadlv *janese* jalsdulo?,Where *did you get* your cap?,1098,https://cherokeedictionary.net/share/73101,_get_flexible.PNG,first100 P_2s PresentTense hasCED classificatory,,,
7857,337,Second Person Singular,Habitual Tense,hwinesgo'i,You get something %(flexible)% (habitually),ga.²ne³?a,Wigane'a,Get (flexible),ganea,1. he's getting a flexible object  2. he's picking up a flexible object,Hadlv *janese* jalsdulo?,Where *did you get* your cap?,1098,https://cherokeedictionary.net/share/73101,_get_flexible.PNG,first100 P_2s HabitualTense hasCED classificatory,,,
7858,337,Second Person Singular,Completive Past,wijanesv'i,You got something %(flexible)%,ga.²ne³?a,Wigane'a,Get (flexible),ganea,1. he's getting a flexible object  2. he's picking up a flexible object,Hadlv *janese* jalsdulo?,Where *did you get* your cap?,1098,https://cherokeedictionary.net/share/73101,_get_flexible.PNG,first100 P_2s CompletivePast hasCED classificatory,,,
7859,337,Second Person Singular,Immediate,hwinagi,You just got something %(flexible)%,ga.²ne³?a,Wigane'a,Get (flexible),ganea,1. he's getting a flexible object  2. he's picking up a flexible object,Hadlv *janese* jalsdulo?,Where *did you get* your cap?,1098,https://cherokeedictionary.net/share/73101,_get_flexible.PNG,first100 P_2s Immediate hasCED classificatory accelerated_2,2,You just got something %(flexible)%@You just picked it up %(flexible)%;You just put it up %(flexible)%,
7860,337,Second Person Singular,Infinitive,wijanesdi,For you to get something %(flexible)%,ga.²ne³?a,Wigane'a,Get (flexible),ganea,1. he's getting a flexible object  2. he's picking up a flexible object,Hadlv *janese* jalsdulo?,Where *did you get* your cap?,1098,https://cherokeedictionary.net/share/73101,_get_flexible.PNG,first100 P_2s Infinitive hasCED classificatory,,,
7861,337,Third Person Singular,Present Tense,wigane'a,She is getting something %(flexible)%,ga.²ne³?a,Wigane'a,Get (flexible),ganea,1. he's getting a flexible object  2. he's picking up a flexible object,Hadlv *janese* jalsdulo?,Where *did you get* your cap?,1098,https://cherokeedictionary.net/share/73101,_get_flexible.PNG,first100 P_3s PresentTense hasCED accelerated_1 classificatory accelerated_2,,,
7862,337,Third Person Singular,Habitual Tense,wiganesgo'i,She gets something %(flexible)% (habitually),ga.²ne³?a,Wigane'a,Get (flexible),ganea,1. he's getting a flexible object  2. he's picking up a flexible object,Hadlv *janese* jalsdulo?,Where *did you get* your cap?,1098,https://cherokeedictionary.net/share/73101,_get_flexible.PNG,first100 P_3s HabitualTense hasCED classificatory,,,
7863,337,Third Person Singular,Completive Past,wunesv'i,She got something %(flexible)%,ga.²ne³?a,Wigane'a,Get (flexible),ganea,1. he's getting a flexible object  2. he's picking up a flexible object,Hadlv *janese* jalsdulo?,Where *did you get* your cap?,1098,https://cherokeedictionary.net/share/73101,_get_flexible.PNG,first100 P_3s CompletivePast hasCED classificatory,,,
7864,337,Third Person Singular,Immediate,wiganagi,She just got something %(flexible)%,ga.²ne³?a,Wigane'a,Get (flexible),ganea,1. he's getting a flexible object  2. he's picking up a flexible object,Hadlv *janese* jalsdulo?,Where *did you get* your cap?,1098,https://cherokeedictionary.net/share/73101,_get_flexible.PNG,first100 P_3s Immediate hasCED classificatory,2,She just got something %(flexible)%@She just picked it up %(flexible)%;She just put it up %(flexible)%,
7865,337,Third Person Singular,Infinitive,wunesdi,For her to get something %(flexible)%,ga.²ne³?a,Wigane'a,Get (flexible),ganea,1. he's getting a flexible object  2. he's picking up a flexible object,Hadlv *janese* jalsdulo?,Where *did you get* your cap?,1098,https://cherokeedictionary.net/share/73101,_get_flexible.PNG,first100 P_3s Infinitive hasCED classificatory accelerated_2,,,
7866,337,Third Person Plural,Present Tense,wanine'a,They are getting something %(flexible)%,ga.²ne³?a,Wigane'a,Get (flexible),ganea,1. he's getting a flexible object  2. he's picking up a flexible object,Hadlv *janese* jalsdulo?,Where *did you get* your cap?,1098,https://cherokeedictionary.net/share/73101,_get_flexible.PNG,first100 P_3p PresentTense hasCED classificatory,,,
7867,337,Third Person Plural,Habitual Tense,waninesgo'i,They get something %(flexible)% (habitually),ga.²ne³?a,Wigane'a,Get (flexible),ganea,1. he's getting a flexible object  2. he's picking up a flexible object,Hadlv *janese* jalsdulo?,Where *did you get* your cap?,1098,https://cherokeedictionary.net/share/73101,_get_flexible.PNG,first100 P_3p HabitualTense hasCED classificatory accelerated_2,,,
7868,337,Third Person Plural,Completive Past,wuninesv'i,They got something %(flexible)%,ga.²ne³?a,Wigane'a,Get (flexible),ganea,1. he's getting a flexible object  2. he's picking up a flexible object,Hadlv *janese* jalsdulo?,Where *did you get* your cap?,1098,https://cherokeedictionary.net/share/73101,_get_flexible.PNG,first100 P_3p CompletivePast hasCED classificatory,,,
