sentence_id,base_form_id,word_index,source,source file,gloss_syllabary,gloss_phonetic,gloss_english
c53a2a8bb00c,8105250e3c583c0d,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏍᏚᎢᏍᏗ,sdu'í:sdi,A key
54e69ff0a752,e094e2e2e8a74cac,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᏬᏝᎥᎢ,ù:hwohtlá'v̋:'i,a bluff.
08babd2d749b,fb0f73c44dcf7d7c,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎦᏰᏉᏂ,gaye:gwǒ:ni,July
0dc1aab776cb,fbdb97646ad6b8e1,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᏂᏅᎢ.,à:ní:'nv̌:'i,They sat
bd0001d7af71,5942dd729a65005c,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏗᏅᏜᏗᏍᎩ.,di:nhdladi:sgi,firetrucks.
bd0001d7af71,5942dd729a65005c,4,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏗᏅᏜᏗᏍᎩ.,di:nhdladi:sgi,firetrucks.
db12e21d013c,4b85f26c39bbb4e5,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᎾᏓᏟᏏᎭ,à:nadá:hli:si:ha,are gathering
d78971496cd6,5b2c3447d9fdd02e,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎢᏳᏓᎵ,iyú:da̋:li,apart
67976436e27a,b18675d4dbdb1eb9,5,rrd,lily-dict.csv,ᏕᎦᏁᎭ,,hath
db7fff00d44f,87646420e32751c3,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᏲᎭ.,ù:hyoha,He is looking for
52484cfad978,7090cd0040e53c95,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᏦᎾᏛ,u:jo:natv̋,rattling
e96606087d3d,7717ce42d5aad1cc,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏩᏓᏚᎦ.,wa:dadu:ga,Dragonflies
e08c535caf81,b6c17b9f91667373,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎧᏬᏄ,kawǒ:nu,Ducks
b4eedd90a11c,9d949efbe82f6d5d,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏙᏓᏆᏍᎬ,dǒ:dágwà:sgv̋,Sunday
95c863b8ad0c,bef16ce2eafc748f,4,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᎩᏒᎢ.,ù:gí:sv̌:'i,he picked it up.
074c2fa2a3ea,85e80cbcaea9d8f9,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏧᏓᏘᎿ,ju:da̋:tihna,chairman
03eeccdd3cdc,be52cf83ea0421e5,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏗᎦᎾᏐᏗ,diganso:di,pantry.
272c7d59a20d,69fc8ef8b1c4291e,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᏍᏗ,u:sdi̋:,baby
4d819d65022e,e33faeafd6db5623,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏒᎩ,sv̀:gi,onions
681a75ecb60c,2a756dd2c89354b9,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᏬᎭᎵ.,awǒ:há'li,Eagles
8694385684f5,268f20784f8aa478,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,,,off
731ea3f4625e,b1d62da726bcbcbd,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏳᏓᎭ,yv́:da:ha̋,Sometimes
d0d165dd99a0,4552f6e3e52fec78,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏥᏃᏍᎦ,chino:sga,coal
c75cc476936c,37a1fc199d65c367,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᏬᏚᎯ,uwo:dű:hi,pretty
c4c1f1a6e086,1b8af791ae787d7b,1,rrd,lily-dict.csv,ᏰᎵᏉ,,sufficient
af459294f597,c26a789d1c7d4c73,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᏒᏅᎢ.,ù:svhnv́:'i,It used up
6e0e383c1f5b,298678a543a7b051,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏣᏜᏏᏛᎡᎭᏍ,jadlâ:si:tv́'e:hás,Don't you believe
b3dbf4dccc26,fd673a2684af2e66,1,rrd,lily-dict.csv,ᏂᎦᏓ,,everyone
a3c97421a3bc,651896822f295f67,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᏭᎭᏝᏁᎢ,ù:wu:hahlané:'i,put a handle on
9eb2487a08e6,b264c28919db97cc,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏚᏩᏂᎦᏢ,dù:wá:nigahlv̋,limbs.
50735df6018f,ce4a612177c3a224,0,hsbc,lily-dict.csv,ᎤᏓᏢᏓᏍ,Udatlvdas,cream
c6fca01082f5,0acdb1e2a68d0da3,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᏫ,ahwi,Deer
5d0046fc9f47,5978b5ddf97bfd97,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᏞᏨ,ù:dlé:jv́,He took revenge
588b5970ca05,67ed48b3cb3ad370,1,rrd,lily-dict.csv,ᏲᎾ,,bear
9632f17ceab2,c2d32a9726e5848a,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᏩᏌᏙᏴ,uwa:sadô:hyv́,He pushed
a67dd7a8ae53,7a4b04a7a7b603e4,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎪᏍᏚᎭ,ko:sdù:ha̋,dusty
9595c41009ac,58e9100839f13797,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᏲᏨ,u:yo:jv̋:,broken
826b182c7203,6b02bf37d1310771,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᏆᏛᏓᏍᏙᏗ,agwahtv:dà:sdohdi̋:,to listen
bfab5e25ea17,2e18c8d8ce56a099,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᏢᏈᏍᎬᏊ,à:dlv̌:kwsgv̋:gwu,just brag
5feb46fc3f50,c184e3e0c33aecf5,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᏔᏂ,ű:tana,big
fc8077db2276,9087789f1f8ef164,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᏬᏰᏂ,uwò:ye̋:ni,his hand.
62c6949043ff,b05ac5d091d1c32c,5,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏓᏰᎲᎢ.,dà:hye:hv̌:'i,in his hand.
9c30b253e06e,b2703f7d581b008a,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏩᎦ ᎭᏫᏯ,wahga hawi:ya,beef.
9c30b253e06e,b2703f7d581b008a,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏩᎦ ᎭᏫᏯ,wahga hawi:ya,beef.
c55872aec32c,0913467768484f62,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᏙᏓᏆᏓ,u:dő:dagwada,all day
5ef944c1b138,44efc7cf5dad1778,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᏚᎩᏍᏗ.,u:tu:gî:sdi̋,to take a drink.
58105fb3debb,d51b14c6ca11cb7c,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎦᏅᏙᎩ,ganhdohgi,saw
79b1e4bd3ffa,b2f642e29b332870,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏙᎳᏥᎦ.,to:látsga,grasshoppers.
0941379a7716,0151cb47ab255c76,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎦᏘᏲᎢ.,ga:ti:yő:'i,stompgrounds.
10091e4c9002,fafbdf5783073506,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᎾᏕᎩ,u:nade̋:gi,pitchers
637777f57429,8770c98fd6f5be69,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᏂᏥᏯ,u:ni:jǐ:ya,worms
2b3b82cf8841,47755ae435a77937,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎯᎲᎾ,hihv̌:na,Move
432760f43660,f7dde47841d3bd30,4,rrd,lily-dict.csv,ᎡᏉᏂ,,River
99a636242342,a0b7c29fd2e4d537,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,Ꮭ ᎩᎶ,hla kilő,no one
99a636242342,a0b7c29fd2e4d537,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,Ꮭ ᎩᎶ,hla kilő,no one
d5528673cd95,e30306bcea2fd4da,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᏛᎩᏍᎪᎢ.,à:tv:gî:sgó:'i,He hears
f802c92098de,1d79f73818d27804,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᎦᏙᎥᎯᏍᏗ,akto:hvhísdi,wisdom.
7ba91642e5f8,a9e66017327371d3,1,rrd,lily-dict.csv,ᎤᏂᏃᏕᎾ,,the sheep
bdebd8ad70be,b85943ab8060c97e,4,rrd,lily-dict.csv,ᎠᏰᎵ,,in the midst
54f3a270c3b5,2ca2c9a57d0f6087,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᏍᎦᏅᎢᏍᏗ,u:sganv̀:sdi̋,to commit a crime.
a1017f0b37f6,892c9234ef32cbf3,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎧᎾᏍᏕᏢᏗ,kana:sde:hldi,a pick
5b1cdc051d59,df78c7500909f083,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᏣᏓᏍ,ajahdás,Choctaw
0bdb72116db6,73b8065f64d50ece,6,rrd,lily-dict.csv,ᎤᏓᏔᏅᎯ,,the fruit
99888f6bbde7,3108d31a34a27a3c,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᏪᏘ,uwe̋:ti,old
bb65f6457995,687ef18ec7dee544,15,rrd,lily-dict.csv,ᎯᎴᏴᏍᏓ,,cut it off
088bc1ec065f,11660d34ab106670,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏢᏕᏆ?,tlv:dé:gwa,an eel?
b6e2ba297894,96d639713c1fa908,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᏓᏴᎳᏔ,ù:dayv:lata,is in view
c503d59f8ece,d2b6b9209aca8c89,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏧᎳᏑᎶ,ju:là:su:ló,his shoes.
aa34a40e386d,405287ddd7de8065,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᎧᏬᏍᏗᎭ.,à:kawó:sdi:ha,I'm smothering.
a49360e4e718,da456f27ee69529f,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᎦᎳᏍᏗ,u:gà:lsdi̋,to cut
ccec4226f0c1,a4c922500c2cf19e,0,,learning-to-use-the-cherokee-verb.csv,ᏣᎾᎠᏍ,Janaas,Do you have
7a88a04eb19b,c9248af40ffe872f,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᏚᎩᏍᏗ,atú:gi̋:sdi,a drink.
cf2c0c9a1110,d71988e038fafdfa,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏕᎦᏁᏍᏓᎳᏗᎠ.,de:gáne:sdaldí'a,are freezing.
61b989b53028,0e59f86b83698276,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏗᏓᎯᎯ,di:da̋:hihî,murderer 
26d8d4d370b5,43620a09a2334545,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏧᎦᏒᏍᏗ,ju:ksv:sdi,smoke.
90afcbbca35c,209b6d025ddd04b3,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᎴᏒ,ù:lé:sv́,He took
a05b119b0ccf,8d64fde447725bee,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏚᏳᎪᏛ,du:yu:kdv̋:,truth.
5ecef9212a54,63ad8f23f2d50369,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎢᏅᎯ,inv:hi,too far
a0b1d226432d,2cb5e89ee99782d9,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᏂᎩᏏ,ani:gǐ:si,hens
e89db2bfe6b5,78909f7c914db662,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᎵᏍᏓᏁᎴ,ù:lsdâ:hně:lê,happened to him
68c59218a6c6,9e1142c309481f65,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᎵᏍᏚᎢᏓ,u:lsdu'i̋:da,open
a01a9d5d450b,0bf9b562ae4a8c65,2,rrd,lily-dict.csv,ᎠᏓᏰᏍᎩ ᎤᏢᎩ,,a leper
a01a9d5d450b,0bf9b562ae4a8c65,3,rrd,lily-dict.csv,ᎠᏓᏰᏍᎩ ᎤᏢᎩ,,a leper
fa736188811d,12ac4b94638fc558,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᏪᎳ,uwe:la,liver.
15386cd2787b,125dad292a788344,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏅᏙᎯ,nv:dő:hi,on the moon?
6930202a7914,354daa1a61d94af3,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎣᏂ ᏗᏜ,o:hni dí:dla,behind
6930202a7914,354daa1a61d94af3,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎣᏂ ᏗᏜ,o:hni dí:dla,behind
2b15600e5da5,87d6f347b760fb67,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎬᏟ,kv:hli,a coon
2c4b22a267f2,66e8114e65921f53,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᎵᏔᏬᏍᏗ,alhtawó:sdi,a comb.
3c845d648035,45ceb2d8dfe4f083,16,rrd,lily-dict.csv,ᎿᏛᎦ,,Do this
3c845d648035,45ceb2d8dfe4f083,19,rrd,lily-dict.csv,ᎿᏛᎦ,,Do this
52a6af875a0e,d98d99e631e4ae6f,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎬᏗ,gv̋hdi,by means of 
d0aeaf09720b,7f1336726d7e7e9e,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏗᏙᎳᏅᏍᏗ,di:do:lanv́:sdi,walking canes
0b121f4ba655,943d28648f98bdf3,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏕᎧᎾᏍᏕᏟᎭ,dekáná:sdè:dlǐ:ha,He's rooting out
65e0240b299d,4b3f5da12ac958a1,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎬᏩᏃᏍᏗ,gv:hwanő:sdi,whole.
24340b07fcfa,3537db261bd56ba1,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎧᏃᎨ,kano:gé,wing.
58e270da641c,b0ab96e768d0688b,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏗᎿᏬ,di:hnawó,clothes.
3e13eb337f0d,e2b1b6cf41cfbe46,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎦᏗᏗᏍᎪᎢ.,gadi:dǐ:sgó:'i,I rise
59c1b7268321,c42485ac40c578ff,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏎᎷ ᎠᎾᏔᏍᎩᏍᎩ,sě:lu ánhtasgì:sgi,popcorn.
59c1b7268321,c42485ac40c578ff,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏎᎷ ᎠᎾᏔᏍᎩᏍᎩ,sě:lu ánhtasgì:sgi,popcorn.
fd7d3b95147b,39c1a2476fe1de8a,2,hsbc,lily-dict.csv,ᏑᏓᎵᏦᏁ,su²³dạ³lʔtsoʔne,the 26th
5d0d37341aa3,24231370212fbe34,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎦᏚ ᎤᎦᎾᏍᏓ,gá:du u:gana̋:sda,cake
5d0d37341aa3,24231370212fbe34,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎦᏚ ᎤᎦᎾᏍᏓ,gá:du u:gana̋:sda,cake
7e8a0982daf0,d92c1462cb4a0299,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᎦᏔᎿᎢ.,áktahna'i,knowledgeable.
551384ffe042,a29b23e852f2c159,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᏲᏁᎦ,ayó:ne:ga,white person
553134692469,a2a58beea6e9a393,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏓᏟᎨᏍᎬ,dà:hlihgé:sgv̋:,rocking
bf287a699af1,d11ab5dacaf1b943,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᏍᎪᎸᎦ.,à:sgò:lv̂:ga,is fading.
b9fb71459cb9,e0616523c35a8f3d,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎭᎵᏍᎫᏯ,halsgû:hya,Nod your head
f0d6a81eb564,51028035092b4c60,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᎵᏍᏕᎵᏍᎪᎢ.,à:lsde:lǐ:sgó:'i,He helps
453ba073bd56,4c863dbc2da7843a,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏧᎵᏍᏆᎵᏓ,jű:lsgwalida,he's broke.
573b9e654dcb,d10395f68b3f5442,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏗᏓᏟᎶᏍᏗᏍᎩ,di:da:hli:lò:sdi̋:sgi,A photographer
2531cdb7bfe5,6f0ea46605c50349,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᎿᏍ,vhná:s,there?
d11f51b36794,410635c02eaf3b75,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏩᏒᏓᎾ,wá:sv:dána,Washington?
1a1f28d91398,efa5bb3ac34c0d4b,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᎨᏓᎵᏴ,ù:kě:dáli:yv̋:,valley.
2375b409b02d,acfbb512231edc55,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎧᏃᎨᏂ,kano:ge̋:ni,his arm
8ad625ab9d86,4f3f6e291458fe3e,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏐᏈᎵ ᏗᎦᎴᏅᎯᏓ,sǒ:gwíli digale:nv́:hi:da,mule.
8ad625ab9d86,4f3f6e291458fe3e,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏐᏈᎵ ᏗᎦᎴᏅᎯᏓ,sǒ:gwíli digale:nv́:hi:da,mule.
0449a282282e,1a42dc84561535b4,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,,,for me.
bad9be6c1afc,e6a910e1b91720e6,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏂᎦᏓ,niga̋:da,All
63558f60757a,a6c5269d0d865a29,3,rrd,lily-dict.csv,ᎠᏓᏍᏓᏴᏗ,,the stove
9c8b443a8b33,4c0dad0802fc5e62,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᎵ,a:lí,sweat.
b6a977d5320a,b30805fa52322653,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏕᎦᏅᏙᎬᎢ.,de:ganhdóhgv̋'i,his teeth
62527ceab351,51ae85e19c1798a2,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏕᎨᎦᏨᏍᏔᏅ,de:gé:gajv́:stanv́,They were married
84b62fb8c27a,c37f5a8aef5b61d9,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏓᎩᏏ,daksi,a terrapin
c73d92a622e7,708d91476d50ada2,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎣᎦᎳᎰᎹ,o:klaho:ma,Oklahoma
5ed959595e44,c81ac0ddec5707b8,5,rrd,lily-dict.csv,ᎭᎬᏍᏉᏍᎨᏍᏗ,,wash thy face
35e71041eee1,9a74e4fc9d475ed5,11,rrd,lily-dict.csv,ᎠᎲᎦ,,did cast in
121e1192d2e1,3192fe19f9e1666c,4,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᏴᏩᏛᎲᎢ.,ù:yv:whtv:hv̌:'i,found
349fe8cca5bc,64aac0d9e226c390,0,rrd,lily-dict.csv,ᏗᎦᏙᎵ,,eyes
2fa28d0aed0b,c6164c5fa1e0d935,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᏓᏯᏍᏔᏅᎢ.,ù:da:hyâ:stanv̌:'i,he stretched.
2fef9c483805,74cfa60685aa4cd7,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,,,to watch
090bc486fdc6,e067981b0e0bda52,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏂᎪᎯᎸ,nigo:hí:lv̋:,always
71d82758dc8f,3ae40e7478f865bd,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎥᏓᎵ,v:dali,pond.
2599300dc34d,8da47ad0d1217bbc,5,rrd,lily-dict.csv,ᏗᏣᎳᏏᏕᏂ,,thy feet
7d61c594e003,21751ef53bf0554a,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎭᏣᎥᎦ.,hajá'v̀:ga,Get in
fa80dc164f07,6c08cbb254919b4f,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᏓᏃᏴᏟᏍᏗᏍᎪᎢ.,à:dano:hyv:hlisdi:sgó:'i,it makes noise.
46e4cfa58619,3c475e73b8196ed3,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏗᏓᏘᏂᏙᎯ,di:da:tihni:dő:hi,leader
878bee46932e,07ce2bb1a5d748dc,1,rrd,lily-dict.csv,ᏗᎦᎸᏙᏗ,,vase
e423b6a3b60a,2d69ee0d2eebb3f5,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᏍᏆᏄᏥᎦ.,à:sgwanu:tsga,She's sucking
8038985b8549,3db8b83dee970f14,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᏅᏨ,ù:nv̂:jv́,He fell
934460cbe5c8,b3235050b6bb0de2,4,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᏓᏴᎳᏛᏍᎩ?,adayv̋:latvsgi,television?
bff8055cae05,9ed808bd92a9b2c2,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᏧᏣ ᎠᏍᏙᏰᏍᎪᎢ.,achű:ja à:sdo:yé:sgó:'i,
bff8055cae05,9ed808bd92a9b2c2,4,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎠᏧᏣ ᎠᏍᏙᏰᏍᎪᎢ.,achű:ja à:sdo:yé:sgó:'i,
bb19a29db085,5682c84791d00d24,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎧᏄᎦᏟ,kanu:gahlí,blackberries.
62422bf883e7,525c6261d1c113fb,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,,gǒ:sdagî:sd,lettuce.
e5be3dec2f1d,610409dabfd82431,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏗᎦᎸᏙᏗ?,digalv̋:dohdi,basket?
27cfe97ff7b3,2186b76cc5194e77,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏗᎾᏓᎿᏫ,di:nada̋:hnawi,enemies?
c75f6ac7a039,252dced642dbec70,2,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎢᎾᏓ,i:nada,snake
d5b7901a377d,8b967edcce92231f,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎦᏅᏍᎨᏂ,ganv:sge̋:ni,his leg
ed27e3d2fbbd,cf07d72b87ae5cf9,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎨᏡᎲᏍᎪᎢ.,ge:hluhv́sgó:'i,howls
5c9a16b7ac02,f9a0ad6cb0c38928,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎰᏪᎵᎠ?,ho:hwe:lí'a,writing?
d7ea8cb14113,cbe00c70cadac143,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏚᏩᎢᏢ,dù:wá:yahlv̋:,bushes.
f0c678b3977c,b4b8422b5d6be648,6,rrd,lily-dict.csv,ᎡᎶᎯ,,the world
285271ecbd32,245376e8beced7e8,5,rrd,lily-dict.csv,ᎠᏍᎪᎵ,,his head
d9032f4aa779,ddf3aebf4023d488,1,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏚᎶᏥᎬ,dù:lô:tsgv̋:,fork
84286644db50,d44610170446335b,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏍᏗᎩᏓ,sdi̋:kida,a little
9c72e9cb0b3c,d1a5357844adeba2,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎤᎴᏐᏓ,u:le:ső:da,skinny
116e44c92733,82120a82f20637a2,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᎨᎻᎵ.,kě:míli,camel
d2a9c3850f61,481c3af254963f18,0,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏗᎵᏰᏑᎶ,di:liyè:sǔ:ló,gloves.
66812f6d2b21,395720dcb8513360,3,Cherokee Dictionary 1975 Durbin Feeling,cn-app-dictionary.csv,ᏗᎾᏕᏠᏆᏍᎩ,di:nade̋:lhgwà:sgi,students
96932237e613,51369034d551fb56,3,rrd,lily-dict.csv,ᏴᏫ,,Person
