Index,Source,Source_Long,Entry,Syllabary,Part_of_Speech,PoS,PoS_Family,Definition,Definition_Long,Cross_Reference,Plural,Plural_Syllabary,Verb_1st_Present,Verb_1st_Present_Syllabary,Verb_3rd_Past,Verb_3rd_Past_Syllabary,Verb_3rd_Present_Habitual,Verb_3rd_Present_Habitual_Syllabary,Verb_2nd_Imperative,Verb_2nd_Imperative_Syllabary,Verb_3rd_Infinitive,Verb_3rd_Infinitive_Syllabary,Entry_Tone,Plural_Tone,Verb_1st_Present_Tone,Verb_3rd_Past_Tone,Verb_3rd_Present_Habitual_Tone,Verb_2nd_Imperative_Tone,Verb_3rd_Infinitive_Tone,Audio,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31861,rrd,Raven Rock Dictionary,tsuganowvi,ᏧᎦᏃᏮᎢ,n,noun,noun,Florida,,,,,,,,,,,,,,,tsụganọwvɁi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31862,rrd,Raven Rock Dictionary,"tsuganowvi, tsuganawvi","ᏧᎦᏃᏮᎢ, ᏧᎦᎾᏮᎢ",n,noun,noun,South,,,,,,,,,,,,,,,"tsuganọwvɁi, tsuganạwvɁi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31863,rrd,Raven Rock Dictionary,tsuganvsdahli,ᏧᎦᏅᏍᏓᎵ,n,noun,noun,Bull.; Boar,,,,,,,,,,,,,,,tsugạnvsdahli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31864,rrd,Raven Rock Dictionary,tsuginv,ᏧᎩᏅ,n,noun,noun,Elm.; biol. <em>Ulmus spp.</em>,,,,,,,,,,,,,,,tsuɁginv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31865,rrd,Raven Rock Dictionary,tsugvwahldi,ᏧᎬᏩᎶᏗ,n,noun,noun,Value.; Worth.; Cost,,,,,,,,,,,,,,,tsugvwahldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31866,rrd,Raven Rock Dictionary,tsugwagwa,ᏧᏆᏆ,n,noun,noun,Red buckeye.; biol. <em>Aesculus pavia.</em>,,,,,,,,,,,,,,,tsugwagwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31867,rrd,Raven Rock Dictionary,tsugwaloga tsegwa,ᏧᏆᎶᎦ ᏤᏆ,n,noun,noun,Cucumber tree.; biol. <em>Magnolia acuminata.</em>,,,,,,,,,,,,,,,tsugwạlogạ tsegwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31868,rrd,Raven Rock Dictionary,tsuhitsgwa,ᏧᎯᏥᏆ,n,noun,noun,Bean salad (food).; Rose twisted stalk.; biol. <em>Streptopus lanceolatus.</em>,,,,,,,,,,,,,,,tsuhitsgwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31869,rrd,Raven Rock Dictionary,tsuhnigilosdi,ᏧᏂᎩᎶᏍᏗ,n,noun,noun,Friday,,,,,,,,,,,,,,,tsuhnịgịlosdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31870,rrd,Raven Rock Dictionary,tsuhnitsohysdi,ᏧᏂᏦᏴᏍᏗ,n,noun,noun,False rhubarb.; biol. <em>Rheum rhaponticum.</em>,,,,,,,,,,,,,,,tsuhnịtsohysdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31871,rrd,Raven Rock Dictionary,tsuhnitsosdi,ᏧᏂᏦᏍᏗ,adj,adjective,adjective,Sour,,,,,,,,,,,,,,,tsuhnịtsosdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31872,rrd,Raven Rock Dictionary,tsuhyoni,ᏧᏲᏂ,n,noun,noun,Antlers,,,,,,,,,,,,,,,tsuhyoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31873,rrd,Raven Rock Dictionary,tsuhyvtsvi,ᏧᏴᏨᎢ,n,noun,noun,North,,,,,,,,,,,,,,,tsuhyvtsvɁi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31874,rrd,Raven Rock Dictionary,tsuka,ᏧᎧ,n,noun,noun,Flea.; biol. <em>Order Siphonaptera.</em>,,,,,,,,,,,,,,,tsuka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31875,rrd,Raven Rock Dictionary,tsuksgwanagida,ᏧᎦᏍᏆᎾᎩᏓ,n,noun,noun,Goat.; biol. <em>Capra spp.</em>,,,,,,,,,,,,,,,tsuksgwạnạgida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31876,rrd,Raven Rock Dictionary,tsula,ᏧᎳ,n,noun,noun,Fox.; biol. <em>Vulpes spp.</em>,,,,,,,,,,,,,,,tsula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31877,rrd,Raven Rock Dictionary,tsula gigage,ᏧᎳ ᎩᎦᎨ,n,noun,noun,Red fox.; biol. <em>Vulpes vulpes.</em>,,,,,,,,,,,,,,,tsulạ gigạge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31878,rrd,Raven Rock Dictionary,tsula sakonige,ᏧᎳ ᏌᎪᏂᎨ,n,noun,noun,Gray fox.; Blue fox.; biol. <em>Urocyon cinereoargenteus.</em>,,,,,,,,,,,,,,,tsulạ sạkonịge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31879,rrd,Raven Rock Dictionary,tsulasgi,ᏧᎳᏍᎩ,n,noun,noun,Alligator.; Iron pot.; biol. <em>Alligator mississippiensis.</em>,,,,,,,,,,,,,,,tsulạsgi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31880,rrd,Raven Rock Dictionary,tsuliena,ᏧᎵᎡᎾ,n,noun,noun,Yellow-bellied sapsucker.; biol. <em>Sphyrapicus varius.</em>,,,,,,,,,,,,,,,tsulịɁena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31881,rrd,Raven Rock Dictionary,tsulieni,ᏧᎵᎡᏂ,n,noun,noun,Deaf (in both ears),,,,,,,,,,,,,,,tsulịɁeni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31882,rrd,Raven Rock Dictionary,tsulisdanali,ᏧᎵᏍᏓᎾᎵ,n,noun,noun,Catfish.; biol. <em>Ictaluridae spp.</em>,,,,,,,,,,,,,,,tsụlisdạnali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31883,rrd,Raven Rock Dictionary,tsulolhdi sogwili,ᏧᎶᎸᏗ ᏐᏈᎵ,n,noun,noun,Zebra (striped horse).; biol. <em>Equus spp.</em>,,,tsunilolhdi sogwili,ᏧᏂᎶᎸᏗ ᏐᏈᎵ,,,,,,,,,,,tsulolhdị sogwịli,tsunilolhdị sogwịli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31884,rrd,Raven Rock Dictionary,tsunatsiadohi,ᏧᎾᏥᎠᏙᎯ,n,noun,noun,Ear rings,,,,,,,,,,,,,,,tsunạtsiɁạdohi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31885,rrd,Raven Rock Dictionary,tsunehldi,ᏧᏁᎸᏗ,n,noun,noun,Christian,,,,,,,,,,,,,,,tsụnehldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31886,rrd,Raven Rock Dictionary,tsunesdala dihdiyu,ᏧᏁᏍᏓᎳ ᏗᏗᏳ,n,noun,noun,Can house,,,,,,,,,,,,,,,tsunẹsdạlạ dihdiyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31887,rrd,Raven Rock Dictionary,tsunigitsiyvsdi,ᏧᏂᎩᏥᏴᏍᏗ,n,noun,noun,Mud flutter fish,,,,,,,,,,,,,,,tsụnigitsịyvsdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31888,rrd,Raven Rock Dictionary,tsunihlogi,ᏧᏂᎶᎩ,n,noun,noun,Honey mushroom.; Slicky mushroom,,,,,,,,,,,,,,,tsụnihlọgi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31889,rrd,Raven Rock Dictionary,tsunihlogwe,ᏧᏂᎶᏇ,n,noun,noun,Honey mushroom.; Slicky mushroom.; biol. <em>Armillaria mellea.</em>,,,,,,,,,,,,,,,tsunihlogwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31890,rrd,Raven Rock Dictionary,tsunilohldi,ᏧᏂᎶᎸᏗ,n,noun,noun,Rainbow trout.; biol. <em>Oncorhynchus mykiss.</em>,,,,,,,,,,,,,,,tsunilohldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31891,rrd,Raven Rock Dictionary,tsuniyohusv diganagisidohi,ᏧᏂᏲᎱᏒ ᏗᎦᎾᎩᏏᏙᎯ,n,noun,noun,Hearse,,,,,,,,,,,,,,,tsụniyọhụsṿ dịgạnạgisidohi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31892,rrd,Raven Rock Dictionary,tsunohwelodiyu,ᏧᏃᏪᎶᏗᏳ,n,noun,noun,Office,,,,,,,,,,,,,,,tsunohwelodiyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31893,rrd,Raven Rock Dictionary,tsusdayi,ᏧᏍᏓᏱ,n,noun,noun,Hard corn (past roasting stage),,,,,,,,,,,,,,,tsụsdayi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31894,rrd,Raven Rock Dictionary,tsusga dalohdi,ᏧᏍᎦ ᏓᎶᏗ,n,noun,noun,Sessile bellwort. Wild oats.; biol. <em>Uvularia sessilifolia.</em>,,,,,,,,,,,,,,,tsusgạ dạlo³hdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31895,rrd,Raven Rock Dictionary,tsusgo,ᏧᏍᎪ,n,noun,noun,Post oak.; biol. <em>Quercus stellata.</em>,,,,,,,,,,,,,,,tsusgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31896,rrd,Raven Rock Dictionary,tsutanalo,ᏧᏔᎾᎶ,n,noun,noun,Bridle,,,,,,,,,,,,,,,tsutạnalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31897,rrd,Raven Rock Dictionary,tsutseyosdi,ᏧᏤᏲᏍᏗ,adj,adjective,adjective,Sticky,,,,,,,,,,,,,,,tsutsẹyosdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31898,rrd,Raven Rock Dictionary,tsutsoldv,ᏧᏦᎵᏛ,n,noun,noun,Oven bird.; biol. <em>Seiurus aurocapilla.</em>,,,,,,,,,,,,,,,tsụtsoldv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31899,rrd,Raven Rock Dictionary,tsutsu,ᏧᏧ,n,noun,noun,Purple martin.; biol. <em>Progne subis.</em>,,,,,,,,,,,,,,,tsutsu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31900,rrd,Raven Rock Dictionary,tsuwaduni,ᏧᏩᏚᏂ,n,noun,noun,Veins,,,,,,,,,,,,,,,tsụwạduni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31901,rrd,Raven Rock Dictionary,tsuwagi,ᏧᏩᎩ,n,noun,noun,Sugar maple.; Rock maple.; Maple.; biol. <em>Acer saccharum.</em>,,,,,,,,,,,,,,,tsuwagi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31902,rrd,Raven Rock Dictionary,tsuwanigei,ᏧᏩᏂᎨᎢ,n,noun,noun,Soft corn (roasting stage),,,,,,,,,,,,,,,tsụwạnigeɁi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31903,rrd,Raven Rock Dictionary,tsuwetsi danisuwisgvi,ᏧᏪᏥ ᏓᏂᏑᏫᏍᎬᎢ,n,noun,noun,Easter,,,,,,,,,,,,,,,tsụwetsị dạnịsuwịsgvɁi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31904,rrd,Raven Rock Dictionary,tsuwosga,ᏧᏬᏍᎦ,n,noun,noun,Towhee.; Eastern towhee.; biol. <em>Pipilo erythrophthalmus.</em>,,,,,,,,,,,,,,,tsụwosga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31905,rrd,Raven Rock Dictionary,tsvdatsi,ᏨᏓᏥ,n,noun,noun,Panther.; Mountain lion.; biol. <em>Puma concolor.</em>,,,,,,,,,,,,,,,tsvdạtsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31906,rrd,Raven Rock Dictionary,tugwesdi,ᏚᏇᏍᏗ,n,noun,noun,Blow gun,,,,,,,,,,,,,,,tugwẹsdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31907,rrd,Raven Rock Dictionary,tuti,ᏚᏘ,n,noun,noun,Dark-eyed junco.; Snowbird.; biol. <em>Junco hyemalis.</em>,,,,,,,,,,,,,,,tuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31908,rrd,Raven Rock Dictionary,tutiyi,ᏚᏘᏱ,n,noun,noun,Snowbird Community,,,,,,,,,,,,,,,tutiyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31909,rrd,Raven Rock Dictionary,tuya,ᏚᏯ,n,noun,noun,Beans.; biol. <em>All Varieties.</em>,,,,,,,,,,,,,,,tụya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31910,rrd,Raven Rock Dictionary,tuya aniladisgi,ᏚᏯ ᎠᏂᎳᏗᏍᎩ,n,noun,noun,Peanuts,,,,,,,,,,,,,,,tụyạ ạnilạdisgi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31911,rrd,Raven Rock Dictionary,tuya asuyi gadu,ᏚᏯ ᎠᏑᏱ ᎦᏚ,n,noun,noun,Bean bread,,,,,,,,,,,,,,,tuyạ ạsuyị gadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31912,rrd,Raven Rock Dictionary,tuya inagei,ᏚᏯ ᎢᎾᎨᎢ,n,noun,noun,Hog-peanut.; Ground bean.; Literally: {|Wild bean|}.; biol. <em>Amphicarpaea bracteata.</em>,,,,,,,,,,,,,,,tuyạ ịnạgeɁi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31913,rrd,Raven Rock Dictionary,tuyanegwa,ᏚᏯᏁᏆ,n,noun,noun,Lima bean.; Butter bean.; biol. <em>Phaseolus lunatus.</em>,,,,,,,,,,,,,,,tuyạnegwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31914,rrd,Raven Rock Dictionary,tvdegwa,ᏛᏕᏆ,n,noun,noun,Eel.; biol. <em>Anguilla rostrata.</em>,,,,,,,,,,,,,,,tvdegwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31915,rrd,Raven Rock Dictionary,tvdisdi,ᏛᏗᏍᏗ,n,noun,noun,Ruffed grouse.; Pheasant.; biol. <em>Bonasa umbellus.</em>,,,,,,,,,,,,,,,tvdịsdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31916,rrd,Raven Rock Dictionary,tvnegwiyusdi ahnawo,ᏛᏁᏈᏳᏍᏗ ᎠᎾᏬ,n,noun,noun,Velvet,,,,,,,,,,,,,,,tṿnegwịyụsdị ahnạwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31917,rrd,Raven Rock Dictionary,udageyuha,ᎤᏓᎨᏳᎭ,vi,intransitive verb,verb,He is loving,,,,,agwadageyua,ᎠᏆᏓᎨᏳᎠ,udageyunvi,ᎤᏓᎨᏳᏅᎢ,udageyuhoi,ᎤᏓᎨᏳᎰᎢ,tsadageyuga,ᏣᏓᎨᏳᎦ,udageyhdi,ᎤᏓᎨᏳᏗ,udạge³yuha,,a¹gwạdạge³yụɁa,udạge³yụnv²³Ɂi,udạge³yuho³Ɂi,tsadạge³yuga,udạge³yhdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31918,rrd,Raven Rock Dictionary,udahli,ᎤᏓᎵ,n,noun,noun,Mistletoe.; biol. <em>Viscum album.</em>,,,,,,,,,,,,,,,ụdahli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31919,rrd,Raven Rock Dictionary,udalehi,ᎤᏓᎴᎯ,adj,adjective,adjective,Different,,,,,,,,,,,,,,,udạlehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31920,rrd,Raven Rock Dictionary,udalii,ᎤᏓᎵᎢ,n,noun,noun,His wife,,,,,,,,,,,,,,,udạlịɁi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31921,rrd,Raven Rock Dictionary,udalosv,ᎤᏓᎶᏒ,n,noun,noun,Income,,,,,,,,,,,,,,,ụdalosv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31922,rrd,Raven Rock Dictionary,udando,ᎤᏓᏅᏙ,n,noun,noun,His heart,,,,,,,,,,,,,,,udando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31923,rrd,Raven Rock Dictionary,udanegalvda,ᎤᏓᏁᎦᎸᏓ,n,noun,noun,Skinned place.; A sore,,,,,,,,,,,,,,,ụdạnegạlvda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31924,rrd,Raven Rock Dictionary,udanelawoda,ᎤᏓᏁᎳᏬᏓ,n,noun,noun,A scald place.; Scalded,,,,,,,,,,,,,,,udạnelạwoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31925,rrd,Raven Rock Dictionary,udanelohv,ᎤᏓᏁᎶᎲ,n,noun,noun,A bush,,,,,,,,,,,,,,,udạnelọhv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31926,rrd,Raven Rock Dictionary,udanhtehdiha,ᎤᏓᏅᏖᏗᎭ,vi,intransitive verb,verb,He is worrying,,,,,agwadantehdiha,ᎠᏆᏓᏅᏖᏗᎭ,udanhtehdanvi,ᎤᏓᏅᏖᏓᏅᎢ,udanhtehdisgoi,ᎤᏓᏅᏖᏗᏍᎪᎢ,tsadanhtehda,ᏣᏓᏅᏖᏓ,udanhtehduhdi,ᎤᏓᏅᏖᏚᏗ,udanhte³hdịha,,a¹gwạdanɁte³hdịha,udanhte³hdạnv²³Ɂi,udanhte³hdịsgo³Ɂi,tsadanhte³hda,udanhte³hduhdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31927,rrd,Raven Rock Dictionary,udatanvhi,ᎤᏓᏔᏅᎯ,n,noun,noun,Berry,,,,,,,,,,,,,,,ụdạtanṿhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31928,rrd,Raven Rock Dictionary,udatsakdi,ᎤᏓᏣᎧᏗ,adj,adjective,adjective,Rough,,,,,,,,,,,,,,,ụdatsạkdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31929,rrd,Raven Rock Dictionary,udawelagisdi,ᎤᏓᏪᎳᎩᏍᏗ,n,noun,noun,Burner on a stove,,,,,,,,,,,,,,,udạwelạgịsdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31930,rrd,Raven Rock Dictionary,udega,ᎤᏕᎦ,vt,transitive verb,verb,He is throwing it,,,,,agwadega,ᎠᏆᏕᎦ,udesvi,ᎤᏕᏒᎢ,udegoi,ᎤᏕᎪᎢ,tsadega,ᏣᏕᎦ,,-,udega,,a¹gwạdega,udesv²³Ɂi,udego³Ɂi,tsadeɁga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31931,rrd,Raven Rock Dictionary,udehdiyvsadisvi,ᎤᏕᏗᏴᏌᏗᏒᎢ,n,noun,noun,In the year.; During the year,,,,,,,,,,,,,,,udehdiyvsạdisvɁi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31932,rrd,Raven Rock Dictionary,udehosati,ᎤᏕᎰᏌᏘ,vi,intransitive verb,verb,He is bashful,,,,,agwadeosati,ᎠᏆᏕᎣᏌᏘ,udehosatvi,ᎤᏕᎰᏌᏛᎢ,udehosatoi,ᎤᏕᎰᏌᏙᎢ,tsadehosatesdi,ᏣᏕᎰᏌᏖᏍᏗ,udehosatesdi,ᎤᏕᎰᏌᏖᏍᏗ,udẹhọsạti,,a¹gwạdẹɁọsạti,udẹhọsạtv²³Ɂi,udẹhọsạto³Ɂi,tsadẹhọsạtẹsdi,udẹhọsạtẹsdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31933,rrd,Raven Rock Dictionary,udeliga,ᎤᏕᎵᎦ,vi,intransitive verb,verb,He is going out of sight,,,,,agwadeliga,ᎠᏆᏕᎵᎦ,udelitsvi,ᎤᏕᎵᏨᎢ,udeligoi,ᎤᏕᎵᎪᎢ,tsadeli,ᏣᏕᎵ,udeliisdi,ᎤᏕᎵᎢᏍᏗ,udelịga,,a¹gwạdelịga,udelịtsv²³Ɂi,udelịgo³Ɂi,tsadeli,udelịɁisdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31934,rrd,Raven Rock Dictionary,udenv,ᎤᏕᏅ,pt,particle,other,Birth.; Born.; Birthplace,,,,,,,,,,,,,,,ụdenv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31935,rrd,Raven Rock Dictionary,udetiyiha,ᎤᏕᏘᏱᎭ,vi,intransitive verb,verb,He has a birthday,,,,,agwadetiyiha,ᎠᏆᏕᏘᏱᎭ,udetiyvhvi,ᎤᏕᏘᏴᎲᎢ,udetiyihoi,ᎤᏕᏘᏱᎰᎢ,tsadetiya,ᏣᏕᏘᏯ,udetiyihdi,ᎤᏕᏘᏱᏗ,udẹtịyịha,,a¹gwạdetịyịha,udẹtịyṿhv²³Ɂi,udẹtịyịho³Ɂi,tsadẹtịya,udẹtịyihdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31936,rrd,Raven Rock Dictionary,udi,ᎤᏗ,n,noun,noun,Corn cob,,,,,,,,,,,,,,,udi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31937,rrd,Raven Rock Dictionary,udihlisdi,ᎤᏗᎵᏍᏗ,n,noun,noun,Treacleberry.; False solomon's seal.; biol. <em>Maianthemum racemosum.</em>,,,,,,,,,,,,,,,ụdihlịsdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31938,rrd,Raven Rock Dictionary,udilegi,ᎤᏗᎴᎩ,n,noun,noun,Fever,,,,,,,,,,,,,,,ụdịlegi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31939,rrd,Raven Rock Dictionary,udilegvi,ᎤᏗᎴᎬᎢ,adj,adjective,adjective,Heat.; Hot,,,,,,,,,,,,,,,ụdịlegṿɁi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31940,rrd,Raven Rock Dictionary,udilehvsga,ᎤᏗᎴᎲᏍᎦ,vi,intransitive verb,verb,He has a fever,,,,,agidilehvsga,ᎠᎩᏗᎴᎲᏍᎦ,udilehnvi,ᎤᏗᎴᏅᎢ,udilehvsgoi,ᎤᏗᎴᎲᏍᎪᎢ,tsadilehvga,ᏣᏗᎴᎲᎦ,udilehdi,ᎤᏗᎴᏗ,udịlẹhṿsga,,ạgịdịlehṿsga,udịlehnv²³Ɂi,udịlehṿsgo³Ɂi,tsạdịlehṿga,udịlehdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31941,rrd,Raven Rock Dictionary,udo,ᎤᏙ,n,noun,noun,Sister's brother (female ego),,,,,,,,,,,,,,,udo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31942,rrd,Raven Rock Dictionary,udoda,ᎤᏙᏓ,n,noun,noun,Father.; Father's brother,,,,,,,,,,,,,,,udoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31943,rrd,Raven Rock Dictionary,udodagwaa,ᎤᏙᏓᏆᎠ,vi,intransitive verb,verb,He has a holiday,,,,,agwadodagwaa,ᎠᏆᏙᏓᏆᎠ,udodagwavi,ᎤᏙᏓᏆᎥᎢ,udodagwasgoi,ᎤᏙᏓᏆᏍᎪᎢ,tsadodagwa,ᏣᏙᏓᏆ,udodagwasdi,ᎤᏙᏓᏆᏍᏗ,udo³dạgwạɁa,,a¹gwạdo³dạgwạɁa,udo³dạgwạɁv²³Ɂi,udo³dạgwạsgo³Ɂi,tsado³dạgwa,udo³dạgwạsdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31944,rrd,Raven Rock Dictionary,udodisgvi,ᎤᏙᏗᏍᎬ,pt,particle,other,in the shade; shadow,"shadow, shade, in the shade or shadow",,dudodisgv,ᏚᏙᏗᏍᎬ,,,,,,,,,,,ụdodisgv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31945,rrd,Raven Rock Dictionary,udodvgwadv,ᎤᏙᏛᏆᏛ,n,noun,noun,Day,,,,,,,,,,,,,,,ụdodṿgwạdv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31946,rrd,Raven Rock Dictionary,udohi,ᎤᏙᎯ,n,noun,noun,Brother's sister (male ego),,,,,,,,,,,,,,,udohi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31947,rrd,Raven Rock Dictionary,udohyu,ᎤᏙᏳ,pt,particle,other,Very,,,,,,,,,,,,,,,ụdohyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31948,rrd,Raven Rock Dictionary,udolani,ᎤᏙᎳᏂ,n,noun,noun,Smooth shadbush.; Allegheny serviceberry.; Serviceberry.; biol. <em>Amelanchier laevis.</em>,,,,,,,,,,,,,,,ụdolạni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31949,rrd,Raven Rock Dictionary,udowelvi,ᎤᏙᏪᎸᎢ,n,noun,noun,Birth mark,,,,,,,,,,,,,,,ụdowelṿɁi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31950,rrd,Raven Rock Dictionary,ududala,ᎤᏚᏓᎳ,vi,intransitive verb,verb,He is responsible for or to,,,,,agwadudala,ᎠᏆᏚᏓᎳ,ududalvvi,ᎤᏚᏓᎸᎥᎢ,ududaloi,ᎤᏚᏓᎶᎢ,tsadudalvvga,ᏣᏚᏓᎸᎥᎦ,ududalvdi,ᎤᏚᏓᎸᏗ,udu³dạɁla,,a¹gwạdu³dạɁla,udu³dạɁlṿɁv²³Ɂi,udu³dạɁlo³Ɂi,tsadu³dạɁlṿɁṿga,udu³dạɁlvdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31951,rrd,Raven Rock Dictionary,ududu,ᎤᏚᏚ,n,noun,noun,Mother's father,,,,,,,,,,,,,,,ududu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31952,rrd,Raven Rock Dictionary,uduhldiha,ᎤᏚᎵᏗᎭ,vi,intransitive verb,verb,He has an inclination to,,,,,agwaduldiha,ᎠᏆᏚᎵᏗᎭ,uduhltanvi,ᎤᏚᎵᏔᏅᎢ,uduhldisgoi,ᎤᏚᎵᏗᏍᎪᎢ,tsaduhlda,ᏣᏚᎵᏓ,uduhldohdi,ᎤᏚᎵᏙᏗ,uduhldịha,,a¹gwạdụɁldịha,uduhltạɁnv²³Ɂi,uduhldịsgo³Ɂi,tsaduhlda,uduhldohdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
