merged_id,linked_ced_merged_id,root_slug,cn-app-dictionary.csv_English Glosses Combined,cn-app-dictionary.csv_Grammar sub entry,cn-app-dictionary.csv_No.,cn-app-dictionary.csv_Part of speech,cn-app-dictionary.csv_Part of speech ch,cn-app-dictionary.csv_Practical,cn-app-dictionary.csv_Simple phonetics,cn-app-dictionary.csv_Syllabary,cn-app-dictionary.csv_Tone and length 1,cn-app-dictionary.csv_Tone and length 2,cn-app-dictionary.csv_Translations,cn-app-dictionary.csv_Variants,cn-app-dictionary.csv_Word audio,cn-app-dictionary.csv__Variants_Practical,cn-app-dictionary.csv__Variants_Syllabary,cn-app-dictionary.csv_source_No.,cn-app-dictionary.csv_﻿Entry No.,hierarchical-dict.json__is_transitive,hierarchical-dict.json_class_name,hierarchical-dict.json_config.pre.distributive,hierarchical-dict.json_config.pre.partitive,hierarchical-dict.json_config.pre.translocutive,hierarchical-dict.json_config.pre.translocutiveImpOnly,hierarchical-dict.json_config.pron.allow_h_metathesis,hierarchical-dict.json_config.pron.middle_voice,hierarchical-dict.json_config.pron.middle_voice_h_metathesis,hierarchical-dict.json_config.pron.plural_pronouns,hierarchical-dict.json_config.pron.set_type,hierarchical-dict.json_config.pron.stem_type,hierarchical-dict.json_config.pron.use_3rd_person_object,hierarchical-dict.json_config.pron.use_aki_for_1st_set_b,hierarchical-dict.json_config.pron.use_ka_variant,hierarchical-dict.json_config.pron.uwa_replaces_v,hierarchical-dict.json_corpus_id,hierarchical-dict.json_definition,hierarchical-dict.json_entry_no,hierarchical-dict.json_glottal_grade_root,hierarchical-dict.json_h_grade_root,hierarchical-dict.json_meta.corpus_id,hierarchical-dict.json_meta.definition,hierarchical-dict.json_meta.entry_no,hierarchical-dict.json_meta.prediction,hierarchical-dict.json_morphology.class_name,hierarchical-dict.json_morphology.config.pre.distributive,hierarchical-dict.json_morphology.config.pre.partitive,hierarchical-dict.json_morphology.config.pre.translocutive,hierarchical-dict.json_morphology.config.pre.translocutiveImpOnly,hierarchical-dict.json_morphology.config.pron.allow_h_metathesis,hierarchical-dict.json_morphology.config.pron.middle_voice,hierarchical-dict.json_morphology.config.pron.middle_voice_h_metathesis,hierarchical-dict.json_morphology.config.pron.plural_pronouns,hierarchical-dict.json_morphology.config.pron.set_type,hierarchical-dict.json_morphology.config.pron.stem_type,hierarchical-dict.json_morphology.config.pron.use_3rd_person_object,hierarchical-dict.json_morphology.config.pron.use_aki_for_1st_set_b,hierarchical-dict.json_morphology.config.pron.use_ka_variant,hierarchical-dict.json_morphology.config.pron.uwa_replaces_v,hierarchical-dict.json_morphology.glottal_grade_root,hierarchical-dict.json_morphology.h_grade_root,hierarchical-dict.json_morphology.post_root_morpheme,hierarchical-dict.json_post_root_morpheme,hierarchical-dict.json_practical,hierarchical-dict.json_prediction,hierarchical-dict.json_root_slug,hierarchical-dict.json_segmented_forms.present,hierarchical-dict.json_shim,hierarchical-dict.json_shim.meta.corpus_id,hierarchical-dict.json_shim.meta.definition,hierarchical-dict.json_shim.meta.entry_no,hierarchical-dict.json_shim.meta.prediction,hierarchical-dict.json_shim.morphology.class_name,hierarchical-dict.json_shim.morphology.config.pre.distributive,hierarchical-dict.json_shim.morphology.config.pre.partitive,hierarchical-dict.json_shim.morphology.config.pre.translocutive,hierarchical-dict.json_shim.morphology.config.pre.translocutiveImpOnly,hierarchical-dict.json_shim.morphology.config.pron.allow_h_metathesis,hierarchical-dict.json_shim.morphology.config.pron.middle_voice,hierarchical-dict.json_shim.morphology.config.pron.middle_voice_h_metathesis,hierarchical-dict.json_shim.morphology.config.pron.plural_pronouns,hierarchical-dict.json_shim.morphology.config.pron.set_type,hierarchical-dict.json_shim.morphology.config.pron.stem_type,hierarchical-dict.json_shim.morphology.config.pron.use_3rd_person_object,hierarchical-dict.json_shim.morphology.config.pron.use_aki_for_1st_set_b,hierarchical-dict.json_shim.morphology.config.pron.use_ka_variant,hierarchical-dict.json_shim.morphology.config.pron.uwa_replaces_v,hierarchical-dict.json_shim.morphology.glottal_grade_root,hierarchical-dict.json_shim.morphology.h_grade_root,hierarchical-dict.json_shim.morphology.post_root_morpheme,hierarchical-dict.json_shim.segmented_forms.imperative,hierarchical-dict.json_shim.segmented_forms.infinitive,hierarchical-dict.json_shim.shim,hierarchical-dict.json_slug,kirk-book-data.csv_Cherokee,kirk-book-data.csv_English,kirk-book-data.csv_Index,kirk-book-data.csv_Person,kirk-book-data.csv_Tense,kirk-book-data.csv_Tone,kirk-book-data.csv_Verb Number,kirk-book-data.csv_normalized_key,kirk-book-data.csv_screenshot name,learning-to-use-the-cherokee-verb.csv_CED English,learning-to-use-the-cherokee-verb.csv_Cherokee,learning-to-use-the-cherokee-verb.csv_Index,learning-to-use-the-cherokee-verb.csv_Set,learning-to-use-the-cherokee-verb.csv_Syllabary,learning-to-use-the-cherokee-verb.csv_Verb Number,learning-to-use-the-cherokee-verb.csv_normalized_key,lily-dict.csv_Category,lily-dict.csv_Cross_Reference,lily-dict.csv_Definition,lily-dict.csv_Definition_Long,lily-dict.csv_Entry,lily-dict.csv_Entry_Tone,lily-dict.csv_Etymology,lily-dict.csv_Index,lily-dict.csv_Plural_Tone,lily-dict.csv_PoS,lily-dict.csv_Source,lily-dict.csv_Source_Long,lily-dict.csv_Syllabary
45ed0a3ab5008cbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cursor,"A representation on the screen of the mouse pointer location. In a document or file, it usually appears as a blinking vertical line to indicate where you can insert text or graphics. In other applications, it can appear as a cross or as an arrow.",vgowelisgv alenvdodi,,,23250,,noun,msct,Microsoft Computer Terms,ᎥᎪᏪᎵᏍᎬ ᎠᎴᏅᏙᏗ
b894d546e7804c42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Proactive Scanner,"An automated proactive scan that triggers when NTFS detects a corruption. The scan is equivalent to the scan phase of chkdsk and finds and logs all corruptions to an internal file. This scan runs during maintenance hours, can be triggered from the Explorer, or manually run from a command line. When this scan is running in the background, some NTFS operations may be blocked.",vgvyi iyatvnedi anagalisgi ditlilosdisgi,,,23251,,noun,msct,Microsoft Computer Terms,ᎥᎬᏱ ᎢᏯᏛᏁᏗ ᎠᎾᎦᎵᏍᎩ ᏗᏟᎶᏍᏗᏍᎩ
8aaf869becb3327e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Visual Basic,"A trademarked name owned by Microsoft Corporation for a high-level, visual-programming version of Basic. Visual Basic was designed for building Windows-based applications.",Visual Basic,,,23252,,noun,msct,Microsoft Computer Terms,Visual Basic
74bc355581c6ec8e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,enter,To enter information by means of the keyboard or other input method.,vkanequosgvi,,,23253,,verb,msct,Microsoft Computer Terms,ᎥᎧᏁᏉᏍᎬᎢ
ccdf45c023b6a0a6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VPN,"The extension of a private network that encompasses encapsulated, encrypted, and authenticated links across shared or public networks. VPN connections typically provide remote access and router-to-router connections to private networks over the Internet.",VPN,,,23254,,noun,msct,Microsoft Computer Terms,VPN
30d0a5f550b3c6dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reinstallation,"A process of repeated installation of a product, feature, tool, kit, pack, etc.",vunanigvnvdi,,,23255,,noun,msct,Microsoft Computer Terms,ᎥᎤᎾᏂᎬᏅᏗ
c0445ee2afa3f4ab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,virus,"Malware that replicates, commonly by infecting other files in the system, thus allowing the execution of the malware code and its propagation when those files are activated.",vyugi,,,23256,,noun,msct,Microsoft Computer Terms,ᎥᏳᎩ
c262d29127274181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,virus protection,A series of measures to protect a machine from being infected by a virus.,vyugi adasquanigodisgi,,,23257,,noun,msct,Microsoft Computer Terms,ᎥᏳᎩ ᎠᏓᏍᏆᏂᎪᏗᏍᎩ
ca23d4e46c1acdc8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,callout,An annotation that describes or emphasizes an element of a drawing or image and is typically connected to that drawing or image by a line.,wadayanisgi,,,23258,,noun,msct,Microsoft Computer Terms,ᏩᏓᏯᏂᏍᎩ
ef62bcbcb77c59e6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,top-level folder,"The uppermost directory on a computer, partition or volume.",wagalvladiyv diyvquiquivsgi,,,23259,,noun,msct,Microsoft Computer Terms,ᏩᎦᎸᎳᏗᏴ ᏗᏴᏈᏈᎥᏍᎩ
fd5b7b0e2ffe1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hierarchy,A logical structure that organizes the members of a set into parent-child relationships.,wagalvladiyv ugvwiyuhi,,,23260,,noun,msct,Microsoft Computer Terms,ᏩᎦᎸᎳᏗᏴ ᎤᎬᏫᏳᎯ
db680e137bb8d7fd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,forward,"To send a received e-mail message or calendar item, either modified or in its entirety, to a new recipient.",wagatvdidla,,,23261,,verb,msct,Microsoft Computer Terms,ᏩᎦᏛᏗᏜ
cd0ad7ed768b6bd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,forward slash,The / character.,wagatvdidla gawistvnihi,,,23262,,noun,msct,Microsoft Computer Terms,ᏩᎦᏛᏗᏜ ᎦᏫᏍᏛᏂᎯ
4c3e03975687caab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,favorite,"A user-defined shortcut to the most commonly used forms, reports, websites, etc.",wagilvquotvi,,,23263,,noun,msct,Microsoft Computer Terms,ᏩᎩᎸᏉᏛᎢ
7148de4c73913590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sender,The one who sends an electronic message.,wahvsgi,,,23264,,noun,msct,Microsoft Computer Terms,ᏩᎲᏍᎩ
d02e6f889a2712d6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,optimize,"To configure a device or application so that it performs better. For example, to fine-tune a program so that it runs more quickly or takes up less space.",wakaliiyv,,,23265,,verb,msct,Microsoft Computer Terms,ᏩᎧᎵᎢᏴ
8795f7bbc1ca19c7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,floppy disk,A reusable magnetic storage medium. The floppy disk used today is the rigid 3.5-inch microfloppy that holds 1.44 MB. It is called floppy because the first varieties were housed in bendable jackets.,wanige atlodi,,,23266,,noun,msct,Microsoft Computer Terms,ᏩᏂᎨ ᎠᏠᏗ
9d97d1564292c823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,floppy disk drive,A hardware device that reads data from and writes data to floppy disks.,wanige atlodi atlodagoliyesgi,,,23267,,noun,msct,Microsoft Computer Terms,ᏩᏂᎨ ᎠᏠᏗ ᎠᏠᏓᎪᎵᏰᏍᎩ
9fd0cf8d7975093c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,software,Instructions that make hardware work.,wanige ganadinvdi,,,23268,,noun,msct,Microsoft Computer Terms,ᏩᏂᎨ ᎦᎾᏗᏅᏗ
220b1d44d0cc4d57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Checkout,The button that allows customers to finalize their purchase on a website.,waquiya tsawasvhi,,,23269,,noun,msct,Microsoft Computer Terms,ᏩᏈᏯ ᏣᏩᏒᎯ
37f563c5559c8b09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkout,"The process of finalizing a purchase on a website. For example, when customers shop on your website, they may select several items and save them in their shopping basket. When they have finished shopping, they click on a checkout link or graphical button that takes them to an online form where they enter their name, billing address, payment type, and shipping information.",waquiya tsawasvhi,,,23270,,noun,msct,Microsoft Computer Terms,ᏩᏈᏯ ᏣᏩᏒᎯ
5bdda71167a5b343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,delimiter,"One or more special characters used to separate peers in a delimited structure, at any level (fields, records, and so on).",wastvsgiquu,,,23271,,noun,msct,Microsoft Computer Terms,ᏩᏍᏛᏍᎩᏊ
e59d93e0fde731b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clock,"The electronic circuit in a computer that generates a steady stream of timing pulses--the digital signals that synchronize every operation. The system clock signal is precisely set by a quartz crystal, typically at a specific frequency between 1 and 50 megahertz. The clock rate of a computer is one of the prime determinants of its overall processing speed, and it can go as high as the other components of the computer allow.",watsi,,,23272,,noun,msct,Microsoft Computer Terms,ᏩᏥ
6641cc214d6a6dbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WID,A relational data store that's included in Windows and is used by several Windows Services.,WID,,,23273,,noun,msct,Microsoft Computer Terms,WID
847eaf460b70eec5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,resolution,"A measure of the fineness of detail in an image or text, usually as produced by a monitor or printer.",widatselv udayvlatv,,,23274,,noun,msct,Microsoft Computer Terms,ᏫᏓᏤᎸ ᎤᏓᏴᎳᏛ
e0c22078c739e194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,send,To transmit a message or file through a communications channel.,wiganvdi,,,23275,,verb,msct,Microsoft Computer Terms,ᏫᎦᏅᏗ
2cb4af368416c2a9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,send,To transfer data or files to a device or an app.,wiganvdi,,,23276,,verb,msct,Microsoft Computer Terms,ᏫᎦᏅᏗ
335327020b33ac54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,export,"To output data and database objects to another database, spreadsheet, or file format so another database, application, or program can use the data or database objects. You can export data to a variety of supported databases, programs, and file formats.",wigasadoosdi,,,23277,,verb,msct,Microsoft Computer Terms,ᏫᎦᏌᏙᎣᏍᏗ
8290ba70cd1a3769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extent,"On a disk or other direct-access storage device, a continuous block of storage space reserved by the operating system for a particular file or program.",wigvsti,,,23278,,noun,msct,Microsoft Computer Terms,ᏫᎬᏍᏘ
a19825a0c2b32724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,add-in,A supplemental program that can extend the capabilities of an application program.,wikanequoda,,,23279,,noun,msct,Microsoft Computer Terms,ᏫᎧᏁᏉᏓ
97337203800c99a0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Windows 7 logo,Logo assigned to the products that have passed Microsoft-designed tests for compatibility and reliability on Windows 7.,Windows 7 golisdodi,,,23280,,noun,msct,Microsoft Computer Terms,Windows 7 ᎪᎵᏍᏙᏗ
69ab55adabd76934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Windows 7 Logo Program,"A program designed to identify compatible and reliable systems, software, and hardware products that have passed Microsoft-designed tests for compatibility and reliability on Windows 7.",Windows 7 golisdodi unadotlvsv,,,23281,,noun,msct,Microsoft Computer Terms,Windows 7 ᎪᎵᏍᏙᏗ ᎤᎾᏙᏢᏒ
fd45ea9520321e25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Windows 7 hardware logo,Logo assigned to the hardware products that have passed Microsoft designed tests for compatibility and reliability on Windows 7.,Windows 7 sdaya ganadinvdi golisdodi,,,23282,,noun,msct,Microsoft Computer Terms,Windows 7 ᏍᏓᏯ ᎦᎾᏗᏅᏗ ᎪᎵᏍᏙᏗ
90e5950f929a859c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Windows 7 software logo,Logo assigned to the software products that have passed Microsoft designed tests for compatibility and reliability on Windows 7.,Windows 7 wanige ganadinvdi golisdodi,,,23283,,noun,msct,Microsoft Computer Terms,Windows 7 ᏩᏂᎨ ᎦᎾᏗᏅᏗ ᎪᎵᏍᏙᏗ
9b2108d4b7f46917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Windows 8,"The operating system for PCs and tablets powered by x86 (32-bit) and AMD (64-bit) processors that includes an updated Windows Explorer, Task Manager, better multi-monitor support, and fast language switching.",Windows 8,,,23284,,noun,msct,Microsoft Computer Terms,Windows 8
7d8051b96adaa865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Windows 8 Consumer Preview,The beta release of the Windows 8 operating system.,Windows 8 Consumer Preview,,,23285,,noun,msct,Microsoft Computer Terms,Windows 8 Consumer Preview
5a1b899d8533089a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Windows 8 Upgrade Assistant,"A downloadable app that helps users choose which edition of Windows 8 is right for them, determine if their hardware can support it, determine the compatibility of apps and devices and assist with any changes that are needed, and then purchase and install it from within the app.",Windows 8 datsetlesdi nvga adasdelisgi,,,23286,,noun,msct,Microsoft Computer Terms,Windows 8 ᏓᏤᏞᏍᏗ ᏅᎦ ᎠᏓᏍᏕᎵᏍᎩ
9023a5135fedc9c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Windows 8 Enterprise,An edition of Windows 8 that is available only through volume licensing.,Windows 8 Enterprise,,,23287,,noun,msct,Microsoft Computer Terms,Windows 8 Enterprise
bcac6f05b8875aac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Windows 8 Media Center Pack,A media pack add-on to Windows 8 Pro that upgrades the edition to include Windows Media Center.,Windows 8 Media Center gatlinvtviWindows 8 Media Center Pack,,,23288,,noun,msct,Microsoft Computer Terms,Windows 8 Media Center ᎦᏟᏅᏛᎢWindows 8 Media Center Pack
9ebfb942ac1d8781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Windows 8 Pro,"The operating system designed for enthusiasts and business/technical pros that includes all of the features in Windows 8, plus features for encryption, virtualization, PC management, and domain connectivity.",Windows 8 Pro,,,23289,,noun,msct,Microsoft Computer Terms,Windows 8 Pro
74d0bb5ae1d050f7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Windows 8 Pro with Media Center,An edition of Windows 8 Pro that contains Windows Media Center.,Windows 8 Pro atloyasdi Media Center,,,23290,,noun,msct,Microsoft Computer Terms,Windows 8 Pro ᎠᏠᏯᏍᏗ Media Center
37f69f29c52e3164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Windows 8 Pro Pack,A downloadable pack that adds features to Windows 8 or Windows 8 Single Language editions to move them to a Windows 8 Pro edition with Windows Media Center installed.,Windows 8 Pro Pack,,,23291,,noun,msct,Microsoft Computer Terms,Windows 8 Pro Pack
5d8a8fd5f0410b24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Windows 8 Release Preview,The release candidate release of the Windows 8 operating system.,Windows 8 Release Preview,,,23292,,noun,msct,Microsoft Computer Terms,Windows 8 Release Preview
20608bffc128dd3d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Windows 8 Single Language,An edition of Windows 8 designed to make Windows affordable to mainstream consumers in emerging markets.,Windows 8 Single Language,,,23293,,noun,msct,Microsoft Computer Terms,Windows 8 Single Language
a72449b3ec1cda91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Windows 8.1 Enterprise,The edition of Windows 8.1 that is available only through volume licensing.,Windows 8.1 Enterprise,,,23294,,noun,msct,Microsoft Computer Terms,Windows 8.1 Enterprise
27369730a1ddc3c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Windows 8.1 Enterprise Update,"The software update to Windows 8.1 Enterprise that gives users a more familiar and convenient experience across touch, keyboard and mouse inputs and enables more affordable Windows device choices.",Windows 8.1 Enterprise Update,,,23295,,noun,msct,Microsoft Computer Terms,Windows 8.1 Enterprise Update
6cfdc18649a1ec01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Windows 8.1 with Bing,The edition of Windows 8.1 that has the search engine in Internet Explorer defaulted to Bing.,Windows 8.1 gvdodi Bing,,,23296,,noun,msct,Microsoft Computer Terms,Windows 8.1 ᎬᏙᏗ Bing
0123305b1ec96b31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Windows 8.1 Pro,"The edition of Windows 8.1 designed for enthusiasts and business/technical pros that includes all of the features in Windows 8.1, plus features for encryption, virtualization, PC management, and domain connectivity.",Windows 8.1 Pro,,,23297,,noun,msct,Microsoft Computer Terms,Windows 8.1 Pro
